Timestamp,Open,High,Low,Close,Volume
1325499180.0,5.0,5.0,5.0,5.0,0.0
1325499240.0,5.0,5.0,5.0,5.0,0.0
1325499300.0,5.0,5.0,5.0,5.0,0.0
1325499360.0,5.0,5.0,5.0,5.0,0.0
1325499420.0,5.0,5.0,5.0,5.0,0.0
1325499480.0,5.0,5.0,5.0,5.0,0.0
1325499540.0,5.0,5.0,5.0,5.0,0.0
1325499600.0,5.0,5.0,5.0,5.0,0.0
1325499660.0,5.0,5.0,5.0,5.0,0.0
1325499720.0,5.0,5.0,5.0,5.0,0.0
1325499780.0,5.0,5.0,5.0,5.0,0.0
1325499840.0,5.0,5.0,5.0,5.0,0.0
1325499900.0,5.0,5.0,5.0,5.0,0.0
1325499960.0,5.0,5.0,5.0,5.0,0.0
1325500020.0,5.0,5.0,5.0,5.0,0.0
1325500080.0,5.0,5.0,5.0,5.0,0.0
1325500140.0,5.0,5.0,5.0,5.0,0.0
1325500200.0,5.0,5.0,5.0,5.0,0.0
1325500260.0,5.0,5.0,5.0,5.0,0.0
1325500320.0,5.0,5.0,5.0,5.0,0.0
1325500380.0,5.0,5.0,5.0,5.0,0.0
1325500440.0,5.0,5.0,5.0,5.0,0.0
1325500500.0,5.0,5.0,5.0,5.0,0.0
1325500560.0,5.0,5.0,5.0,5.0,0.0
1325500620.0,5.0,5.0,5.0,5.0,0.0
1325500680.0,5.0,5.0,5.0,5.0,0.0
1325500740.0,5.0,5.0,5.0,5.0,0.0
1325500800.0,5.0,5.0,5.0,5.0,0.0
1325500860.0,5.0,5.0,5.0,5.0,0.0
1325500920.0,5.0,5.0,5.0,5.0,0.0
1325500980.0,5.0,5.0,5.0,5.0,0.0
1325501040.0,5.0,5.0,5.0,5.0,0.0
1325501100.0,5.0,5.0,5.0,5.0,0.0
1325501160.0,5.0,5.0,5.0,5.0,0.0
1325501220.0,5.0,5.0,5.0,5.0,0.0
1325501280.0,5.0,5.0,5.0,5.0,0.0
1325501340.0,5.0,5.0,5.0,5.0,0.0
1325501400.0,5.0,5.0,5.0,5.0,0.0
1325501460.0,5.0,5.0,5.0,5.0,0.0
1325501520.0,5.0,5.0,5.0,5.0,0.0
1325501580.0,5.0,5.0,5.0,5.0,0.0
1325501640.0,5.0,5.0,5.0,5.0,0.0
1325501700.0,5.0,5.0,5.0,5.0,0.0
1325501760.0,5.0,5.0,5.0,5.0,0.0
1325501820.0,5.0,5.0,5.0,5.0,0.0
1325501880.0,5.0,5.0,5.0,5.0,0.0
1325501940.0,5.0,5.0,5.0,5.0,0.0
1325502000.0,5.0,5.0,5.0,5.0,0.0
1325502060.0,5.0,5.0,5.0,5.0,0.0
1325502120.0,5.0,5.0,5.0,5.0,0.0
1325502180.0,5.0,5.0,5.0,5.0,0.0
1325502240.0,5.0,5.0,5.0,5.0,0.0
1325502300.0,5.0,5.0,5.0,5.0,0.0
1325502360.0,5.0,5.0,5.0,5.0,0.0
1325502420.0,5.0,5.0,5.0,5.0,0.0
1325502480.0,5.0,5.0,5.0,5.0,0.0
1325502540.0,5.0,5.0,5.0,5.0,0.0
1325502600.0,5.0,5.0,5.0,5.0,0.0
1325502660.0,5.0,5.0,5.0,5.0,0.0
1325502720.0,5.0,5.0,5.0,5.0,0.0
1325502780.0,5.0,5.0,5.0,5.0,0.0
1325502840.0,5.0,5.0,5.0,5.0,0.0
1325502900.0,5.0,5.0,5.0,5.0,0.0
1325502960.0,5.0,5.0,5.0,5.0,0.0
1325503020.0,5.0,5.0,5.0,5.0,0.0
1325503080.0,5.0,5.0,5.0,5.0,0.0
1325503140.0,5.0,5.0,5.0,5.0,0.0
1325503200.0,5.0,5.0,5.0,5.0,0.0
1325503260.0,5.0,5.0,5.0,5.0,0.0
1325503320.0,5.0,5.0,5.0,5.0,0.0
1325503380.0,5.0,5.0,5.0,5.0,0.0
1325503440.0,5.0,5.0,5.0,5.0,0.0
1325503500.0,5.0,5.0,5.0,5.0,0.0
1325503560.0,5.0,5.0,5.0,5.0,0.0
1325503620.0,5.0,5.0,5.0,5.0,0.0
1325503680.0,5.0,5.0,5.0,5.0,0.0
1325503740.0,5.0,5.0,5.0,5.0,0.0
1325503800.0,5.0,5.0,5.0,5.0,0.0
1325503860.0,5.0,5.0,5.0,5.0,0.0
1325503920.0,5.0,5.0,5.0,5.0,0.0
1325503980.0,5.0,5.0,5.0,5.0,0.0
1325504040.0,5.0,5.0,5.0,5.0,0.0
1325504100.0,5.0,5.0,5.0,5.0,0.0
1325504160.0,5.0,5.0,5.0,5.0,0.0
1325504220.0,5.0,5.0,5.0,5.0,0.0
1325504280.0,5.0,5.0,5.0,5.0,0.0
1325504340.0,5.0,5.0,5.0,5.0,0.0
1325504400.0,5.0,5.0,5.0,5.0,0.0
1325504460.0,5.0,5.0,5.0,5.0,0.0
1325504520.0,5.0,5.0,5.0,5.0,0.0
1325504580.0,5.0,5.0,5.0,5.0,0.0
1325504640.0,5.0,5.0,5.0,5.0,0.0
1325504700.0,5.0,5.0,5.0,5.0,0.0
1325504760.0,5.0,5.0,5.0,5.0,0.0
1325504820.0,5.0,5.0,5.0,5.0,0.0
1325504880.0,5.0,5.0,5.0,5.0,0.0
1325504940.0,5.0,5.0,5.0,5.0,0.0
1325505000.0,5.0,5.0,5.0,5.0,0.0
1325505060.0,5.0,5.0,5.0,5.0,0.0
1325505120.0,5.0,5.0,5.0,5.0,0.0
1325505180.0,5.0,5.0,5.0,5.0,0.0
1325505240.0,5.0,5.0,5.0,5.0,0.0
1325505300.0,5.0,5.0,5.0,5.0,0.0
1325505360.0,5.0,5.0,5.0,5.0,0.0
1325505420.0,5.0,5.0,5.0,5.0,0.0
1325505480.0,5.0,5.0,5.0,5.0,0.0
1325505540.0,5.0,5.0,5.0,5.0,0.0
1325505600.0,5.0,5.0,5.0,5.0,0.0
1325505660.0,5.0,5.0,5.0,5.0,0.0
1325505720.0,5.0,5.0,5.0,5.0,0.0
1325505780.0,5.0,5.0,5.0,5.0,0.0
1325505840.0,5.0,5.0,5.0,5.0,0.0
1325505900.0,5.0,5.0,5.0,5.0,0.0
1325505960.0,5.0,5.0,5.0,5.0,0.0
1325506020.0,5.0,5.0,5.0,5.0,0.0
1325506080.0,5.0,5.0,5.0,5.0,0.0
1325506140.0,5.0,5.0,5.0,5.0,0.0
1325506200.0,5.0,5.0,5.0,5.0,0.0
1325506260.0,5.0,5.0,5.0,5.0,0.0
1325506320.0,5.0,5.0,5.0,5.0,0.0
1325506380.0,5.0,5.0,5.0,5.0,0.0
1325506440.0,5.0,5.0,5.0,5.0,0.0
1325506500.0,5.0,5.0,5.0,5.0,0.0
1325506560.0,5.0,5.0,5.0,5.0,0.0
1325506620.0,5.0,5.0,5.0,5.0,0.0
1325506680.0,5.0,5.0,5.0,5.0,0.0
1325506740.0,5.0,5.0,5.0,5.0,0.0
1325506800.0,5.0,5.0,5.0,5.0,0.0
1325506860.0,5.0,5.0,5.0,5.0,0.0
1325506920.0,5.0,5.0,5.0,5.0,0.0
1325506980.0,5.0,5.0,5.0,5.0,0.0
1325507040.0,5.0,5.0,5.0,5.0,0.0
1325507100.0,5.0,5.0,5.0,5.0,0.0
1325507160.0,5.0,5.0,5.0,5.0,0.0
1325507220.0,5.0,5.0,5.0,5.0,0.0
1325507280.0,5.0,5.0,5.0,5.0,0.0
1325507340.0,5.0,5.0,5.0,5.0,0.0
1325507400.0,5.0,5.0,5.0,5.0,0.0
1325507460.0,5.0,5.0,5.0,5.0,0.0
1325507520.0,5.0,5.0,5.0,5.0,0.0
1325507580.0,5.0,5.0,5.0,5.0,0.0
1325507640.0,5.0,5.0,5.0,5.0,0.0
1325507700.0,5.0,5.0,5.0,5.0,0.0
1325507760.0,5.0,5.0,5.0,5.0,0.0
1325507820.0,5.0,5.0,5.0,5.0,0.0
1325507880.0,5.0,5.0,5.0,5.0,0.0
1325507940.0,5.0,5.0,5.0,5.0,0.0
1325508000.0,5.0,5.0,5.0,5.0,0.0
1325508060.0,5.0,5.0,5.0,5.0,0.0
1325508120.0,5.0,5.0,5.0,5.0,0.0
1325508180.0,5.0,5.0,5.0,5.0,0.0
1325508240.0,5.0,5.0,5.0,5.0,0.0
1325508300.0,5.0,5.0,5.0,5.0,0.0
1325508360.0,5.0,5.0,5.0,5.0,0.0
1325508420.0,5.0,5.0,5.0,5.0,0.0
1325508480.0,5.0,5.0,5.0,5.0,0.0
1325508540.0,5.0,5.0,5.0,5.0,0.0
1325508600.0,5.0,5.0,5.0,5.0,0.0
1325508660.0,5.0,5.0,5.0,5.0,0.0
1325508720.0,5.0,5.0,5.0,5.0,0.0
1325508780.0,5.0,5.0,5.0,5.0,0.0
1325508840.0,5.0,5.0,5.0,5.0,0.0
1325508900.0,5.0,5.0,5.0,5.0,0.0
1325508960.0,5.0,5.0,5.0,5.0,0.0
1325509020.0,5.0,5.0,5.0,5.0,0.0
1325509080.0,5.0,5.0,5.0,5.0,0.0
1325509140.0,5.0,5.0,5.0,5.0,0.0
1325509200.0,5.0,5.0,5.0,5.0,0.0
1325509260.0,5.0,5.0,5.0,5.0,0.0
1325509320.0,5.0,5.0,5.0,5.0,0.0
1325509380.0,5.0,5.0,5.0,5.0,0.0
1325509440.0,5.0,5.0,5.0,5.0,0.0
1325509500.0,5.0,5.0,5.0,5.0,0.0
1325509560.0,5.0,5.0,5.0,5.0,0.0
1325509620.0,5.0,5.0,5.0,5.0,0.0
1325509680.0,5.0,5.0,5.0,5.0,0.0
1325509740.0,5.0,5.0,5.0,5.0,0.0
1325509800.0,5.0,5.0,5.0,5.0,0.0
1325509860.0,5.0,5.0,5.0,5.0,0.0
1325509920.0,5.0,5.0,5.0,5.0,0.0
1325509980.0,5.0,5.0,5.0,5.0,0.0
1325510040.0,5.0,5.0,5.0,5.0,0.0
1325510100.0,5.0,5.0,5.0,5.0,0.0
1325510160.0,5.0,5.0,5.0,5.0,0.0
1325510220.0,5.0,5.0,5.0,5.0,0.0
1325510280.0,5.0,5.0,5.0,5.0,0.0
1325510340.0,5.0,5.0,5.0,5.0,0.0
1325510400.0,5.0,5.0,5.0,5.0,0.0
1325510460.0,5.0,5.0,5.0,5.0,0.0
1325510520.0,5.0,5.0,5.0,5.0,0.0
1325510580.0,5.0,5.0,5.0,5.0,0.0
1325510640.0,5.0,5.0,5.0,5.0,0.0
1325510700.0,5.0,5.0,5.0,5.0,0.0
1325510760.0,5.0,5.0,5.0,5.0,0.0
1325510820.0,5.0,5.0,5.0,5.0,0.0
1325510880.0,5.0,5.0,5.0,5.0,0.0
1325510940.0,5.0,5.0,5.0,5.0,0.0
1325511000.0,5.0,5.0,5.0,5.0,0.0
1325511060.0,5.0,5.0,5.0,5.0,0.0
1325511120.0,5.0,5.0,5.0,5.0,0.0
1325511180.0,5.0,5.0,5.0,5.0,0.0
1325511240.0,5.0,5.0,5.0,5.0,0.0
1325511300.0,5.0,5.0,5.0,5.0,0.0
1325511360.0,5.0,5.0,5.0,5.0,0.0
1325511420.0,5.0,5.0,5.0,5.0,0.0
1325511480.0,5.0,5.0,5.0,5.0,0.0
1325511540.0,5.0,5.0,5.0,5.0,0.0
1325511600.0,5.0,5.0,5.0,5.0,0.0
1325511660.0,5.0,5.0,5.0,5.0,0.0
1325511720.0,5.0,5.0,5.0,5.0,0.0
1325511780.0,5.0,5.0,5.0,5.0,0.0
1325511840.0,5.0,5.0,5.0,5.0,0.0
1325511900.0,5.0,5.0,5.0,5.0,0.0
1325511960.0,5.0,5.0,5.0,5.0,0.0
1325512020.0,5.0,5.0,5.0,5.0,0.0
1325512080.0,5.0,5.0,5.0,5.0,0.0
1325512140.0,5.0,5.0,5.0,5.0,0.0
1325512200.0,5.0,5.0,5.0,5.0,0.0
1325512260.0,5.0,5.0,5.0,5.0,0.0
1325512320.0,5.0,5.0,5.0,5.0,0.0
1325512380.0,5.0,5.0,5.0,5.0,0.0
1325512440.0,5.0,5.0,5.0,5.0,0.0
1325512500.0,5.0,5.0,5.0,5.0,0.0
1325512560.0,5.0,5.0,5.0,5.0,0.0
1325512620.0,5.0,5.0,5.0,5.0,0.0
1325512680.0,5.0,5.0,5.0,5.0,0.0
1325512740.0,5.0,5.0,5.0,5.0,0.0
1325512800.0,5.0,5.0,5.0,5.0,0.0
1325512860.0,5.0,5.0,5.0,5.0,0.0
1325512920.0,5.0,5.0,5.0,5.0,0.0
1325512980.0,5.0,5.0,5.0,5.0,0.0
1325513040.0,5.0,5.0,5.0,5.0,0.0
1325513100.0,5.0,5.0,5.0,5.0,0.0
1325513160.0,5.0,5.0,5.0,5.0,0.0
1325513220.0,5.0,5.0,5.0,5.0,0.0
1325513280.0,5.0,5.0,5.0,5.0,0.0
1325513340.0,5.0,5.0,5.0,5.0,0.0
1325513400.0,5.0,5.0,5.0,5.0,0.0
1325513460.0,5.0,5.0,5.0,5.0,0.0
1325513520.0,5.0,5.0,5.0,5.0,0.0
1325513580.0,5.0,5.0,5.0,5.0,0.0
1325513640.0,5.0,5.0,5.0,5.0,0.0
1325513700.0,5.0,5.0,5.0,5.0,0.0
1325513760.0,5.0,5.0,5.0,5.0,0.0
1325513820.0,5.0,5.0,5.0,5.0,0.0
1325513880.0,5.0,5.0,5.0,5.0,0.0
1325513940.0,5.0,5.0,5.0,5.0,0.0
1325514000.0,5.0,5.0,5.0,5.0,0.0
1325514060.0,5.0,5.0,5.0,5.0,0.0
1325514120.0,5.0,5.0,5.0,5.0,0.0
1325514180.0,5.0,5.0,5.0,5.0,0.0
1325514240.0,5.0,5.0,5.0,5.0,0.0
1325514300.0,5.0,5.0,5.0,5.0,0.0
1325514360.0,5.0,5.0,5.0,5.0,0.0
1325514420.0,5.0,5.0,5.0,5.0,0.0
1325514480.0,5.0,5.0,5.0,5.0,0.0
1325514540.0,5.0,5.0,5.0,5.0,0.0
1325514600.0,5.0,5.0,5.0,5.0,0.0
1325514660.0,5.0,5.0,5.0,5.0,0.0
1325514720.0,5.0,5.0,5.0,5.0,0.0
1325514780.0,5.0,5.0,5.0,5.0,0.0
1325514840.0,5.0,5.0,5.0,5.0,0.0
1325514900.0,5.0,5.0,5.0,5.0,0.0
1325514960.0,5.0,5.0,5.0,5.0,0.0
1325515020.0,5.0,5.0,5.0,5.0,0.0
1325515080.0,5.0,5.0,5.0,5.0,0.0
1325515140.0,5.0,5.0,5.0,5.0,0.0
1325515200.0,5.0,5.0,5.0,5.0,0.0
1325515260.0,5.0,5.0,5.0,5.0,0.0
1325515320.0,5.0,5.0,5.0,5.0,0.0
1325515380.0,5.0,5.0,5.0,5.0,0.0
1325515440.0,5.0,5.0,5.0,5.0,0.0
1325515500.0,5.0,5.0,5.0,5.0,0.0
1325515560.0,5.0,5.0,5.0,5.0,0.0
1325515620.0,5.0,5.0,5.0,5.0,0.0
1325515680.0,5.0,5.0,5.0,5.0,0.0
1325515740.0,5.0,5.0,5.0,5.0,0.0
1325515800.0,5.0,5.0,5.0,5.0,0.0
1325515860.0,5.0,5.0,5.0,5.0,0.0
1325515920.0,5.0,5.0,5.0,5.0,0.0
1325515980.0,5.0,5.0,5.0,5.0,0.0
1325516040.0,5.0,5.0,5.0,5.0,0.0
1325516100.0,5.0,5.0,5.0,5.0,0.0
1325516160.0,5.0,5.0,5.0,5.0,0.0
1325516220.0,5.0,5.0,5.0,5.0,0.0
1325516280.0,5.0,5.0,5.0,5.0,0.0
1325516340.0,5.0,5.0,5.0,5.0,0.0
1325516400.0,5.0,5.0,5.0,5.0,0.0
1325516460.0,5.0,5.0,5.0,5.0,0.0
1325516520.0,5.0,5.0,5.0,5.0,0.0
1325516580.0,5.0,5.0,5.0,5.0,0.0
1325516640.0,5.0,5.0,5.0,5.0,0.0
1325516700.0,5.0,5.0,5.0,5.0,0.0
1325516760.0,5.0,5.0,5.0,5.0,0.0
1325516820.0,5.0,5.0,5.0,5.0,0.0
1325516880.0,5.0,5.0,5.0,5.0,0.0
1325516940.0,5.0,5.0,5.0,5.0,0.0
1325517000.0,5.0,5.0,5.0,5.0,0.0
1325517060.0,5.0,5.0,5.0,5.0,0.0
1325517120.0,5.0,5.0,5.0,5.0,0.0
1325517180.0,5.0,5.0,5.0,5.0,0.0
1325517240.0,5.0,5.0,5.0,5.0,0.0
1325517300.0,5.0,5.0,5.0,5.0,0.0
1325517360.0,5.0,5.0,5.0,5.0,0.0
1325517420.0,5.0,5.0,5.0,5.0,0.0
1325517480.0,5.0,5.0,5.0,5.0,0.0
1325517540.0,5.0,5.0,5.0,5.0,0.0
1325517600.0,5.0,5.0,5.0,5.0,0.0
1325517660.0,5.0,5.0,5.0,5.0,0.0
1325517720.0,5.0,5.0,5.0,5.0,0.0
1325517780.0,5.0,5.0,5.0,5.0,0.0
1325517840.0,5.0,5.0,5.0,5.0,0.0
1325517900.0,5.0,5.0,5.0,5.0,0.0
1325517960.0,5.0,5.0,5.0,5.0,0.0
1325518020.0,5.0,5.0,5.0,5.0,0.0
1325518080.0,5.0,5.0,5.0,5.0,0.0
1325518140.0,5.0,5.0,5.0,5.0,0.0
1325518200.0,5.0,5.0,5.0,5.0,0.0
1325518260.0,5.0,5.0,5.0,5.0,0.0
1325518320.0,5.0,5.0,5.0,5.0,0.0
1325518380.0,5.0,5.0,5.0,5.0,0.0
1325518440.0,5.0,5.0,5.0,5.0,0.0
1325518500.0,5.0,5.0,5.0,5.0,0.0
1325518560.0,5.0,5.0,5.0,5.0,0.0
1325518620.0,5.0,5.0,5.0,5.0,0.0
1325518680.0,5.0,5.0,5.0,5.0,0.0
1325518740.0,5.0,5.0,5.0,5.0,0.0
1325518800.0,5.0,5.0,5.0,5.0,0.0
1325518860.0,5.0,5.0,5.0,5.0,0.0
1325518920.0,5.0,5.0,5.0,5.0,0.0
1325518980.0,5.0,5.0,5.0,5.0,0.0
1325519040.0,5.0,5.0,5.0,5.0,0.0
1325519100.0,5.0,5.0,5.0,5.0,0.0
1325519160.0,5.0,5.0,5.0,5.0,0.0
1325519220.0,5.0,5.0,5.0,5.0,0.0
1325519280.0,5.0,5.0,5.0,5.0,0.0
1325519340.0,5.0,5.0,5.0,5.0,0.0
1325519400.0,5.0,5.0,5.0,5.0,0.0
1325519460.0,5.0,5.0,5.0,5.0,0.0
1325519520.0,5.0,5.0,5.0,5.0,0.0
1325519580.0,5.0,5.0,5.0,5.0,0.0
1325519640.0,5.0,5.0,5.0,5.0,0.0
1325519700.0,5.0,5.0,5.0,5.0,0.0
1325519760.0,5.0,5.0,5.0,5.0,0.0
1325519820.0,5.0,5.0,5.0,5.0,0.0
1325519880.0,5.0,5.0,5.0,5.0,0.0
1325519940.0,5.0,5.0,5.0,5.0,0.0
1325520000.0,5.0,5.0,5.0,5.0,0.0
1325520060.0,5.0,5.0,5.0,5.0,0.0
1325520120.0,5.0,5.0,5.0,5.0,0.0
1325520180.0,5.0,5.0,5.0,5.0,0.0
1325520240.0,5.0,5.0,5.0,5.0,0.0
1325520300.0,5.0,5.0,5.0,5.0,0.0
1325520360.0,5.0,5.0,5.0,5.0,0.0
1325520420.0,5.0,5.0,5.0,5.0,0.0
1325520480.0,5.0,5.0,5.0,5.0,0.0
1325520540.0,5.0,5.0,5.0,5.0,0.0
1325520600.0,5.0,5.0,5.0,5.0,0.0
1325520660.0,5.0,5.0,5.0,5.0,0.0
1325520720.0,5.0,5.0,5.0,5.0,0.0
1325520780.0,5.0,5.0,5.0,5.0,0.0
1325520840.0,5.0,5.0,5.0,5.0,0.0
1325520900.0,5.0,5.0,5.0,5.0,0.0
1325520960.0,5.0,5.0,5.0,5.0,0.0
1325521020.0,5.0,5.0,5.0,5.0,0.0
1325521080.0,5.0,5.0,5.0,5.0,0.0
1325521140.0,5.0,5.0,5.0,5.0,0.0
1325521200.0,5.0,5.0,5.0,5.0,0.0
1325521260.0,5.0,5.0,5.0,5.0,0.0
1325521320.0,5.0,5.0,5.0,5.0,0.0
1325521380.0,5.0,5.0,5.0,5.0,0.0
1325521440.0,5.0,5.0,5.0,5.0,0.0
1325521500.0,5.0,5.0,5.0,5.0,0.0
1325521560.0,5.0,5.0,5.0,5.0,0.0
1325521620.0,5.0,5.0,5.0,5.0,0.0
1325521680.0,5.0,5.0,5.0,5.0,0.0
1325521740.0,5.0,5.0,5.0,5.0,0.0
1325521800.0,5.0,5.0,5.0,5.0,0.0
1325521860.0,5.0,5.0,5.0,5.0,0.0
1325521920.0,5.0,5.0,5.0,5.0,0.0
1325521980.0,5.0,5.0,5.0,5.0,0.0
1325522040.0,5.0,5.0,5.0,5.0,0.0
1325522100.0,5.0,5.0,5.0,5.0,0.0
1325522160.0,5.0,5.0,5.0,5.0,0.0
1325522220.0,5.0,5.0,5.0,5.0,0.0
1325522280.0,5.0,5.0,5.0,5.0,0.0
1325522340.0,5.0,5.0,5.0,5.0,0.0
1325522400.0,5.0,5.0,5.0,5.0,0.0
1325522460.0,5.0,5.0,5.0,5.0,0.0
1325522520.0,5.0,5.0,5.0,5.0,0.0
1325522580.0,5.0,5.0,5.0,5.0,0.0
1325522640.0,5.0,5.0,5.0,5.0,0.0
1325522700.0,5.0,5.0,5.0,5.0,0.0
1325522760.0,5.0,5.0,5.0,5.0,0.0
1325522820.0,5.0,5.0,5.0,5.0,0.0
1325522880.0,5.0,5.0,5.0,5.0,0.0
1325522940.0,5.0,5.0,5.0,5.0,0.0
1325523000.0,5.0,5.0,5.0,5.0,0.0
1325523060.0,5.0,5.0,5.0,5.0,0.0
1325523120.0,5.0,5.0,5.0,5.0,0.0
1325523180.0,5.0,5.0,5.0,5.0,0.0
1325523240.0,5.0,5.0,5.0,5.0,0.0
1325523300.0,5.0,5.0,5.0,5.0,0.0
1325523360.0,5.0,5.0,5.0,5.0,0.0
1325523420.0,5.0,5.0,5.0,5.0,0.0
1325523480.0,5.0,5.0,5.0,5.0,0.0
1325523540.0,5.0,5.0,5.0,5.0,0.0
1325523600.0,5.0,5.0,5.0,5.0,0.0
1325523660.0,5.0,5.0,5.0,5.0,0.0
1325523720.0,5.0,5.0,5.0,5.0,0.0
1325523780.0,5.0,5.0,5.0,5.0,0.0
1325523840.0,5.0,5.0,5.0,5.0,0.0
1325523900.0,5.0,5.0,5.0,5.0,0.0
1325523960.0,5.0,5.0,5.0,5.0,0.0
1325524020.0,5.0,5.0,5.0,5.0,0.0
1325524080.0,5.0,5.0,5.0,5.0,0.0
1325524140.0,5.0,5.0,5.0,5.0,0.0
1325524200.0,5.0,5.0,5.0,5.0,0.0
1325524260.0,5.0,5.0,5.0,5.0,0.0
1325524320.0,5.0,5.0,5.0,5.0,0.0
1325524380.0,5.0,5.0,5.0,5.0,0.0
1325524440.0,5.0,5.0,5.0,5.0,0.0
1325524500.0,5.0,5.0,5.0,5.0,0.0
1325524560.0,5.0,5.0,5.0,5.0,0.0
1325524620.0,5.0,5.0,5.0,5.0,0.0
1325524680.0,5.0,5.0,5.0,5.0,0.0
1325524740.0,5.0,5.0,5.0,5.0,0.0
1325524800.0,5.0,5.0,5.0,5.0,0.0
1325524860.0,5.0,5.0,5.0,5.0,0.0
1325524920.0,5.0,5.0,5.0,5.0,0.0
1325524980.0,5.0,5.0,5.0,5.0,0.0
1325525040.0,5.0,5.0,5.0,5.0,0.0
1325525100.0,5.0,5.0,5.0,5.0,0.0
1325525160.0,5.0,5.0,5.0,5.0,0.0
1325525220.0,5.0,5.0,5.0,5.0,0.0
1325525280.0,5.0,5.0,5.0,5.0,0.0
1325525340.0,5.0,5.0,5.0,5.0,0.0
1325525400.0,5.0,5.0,5.0,5.0,0.0
1325525460.0,5.0,5.0,5.0,5.0,0.0
1325525520.0,5.0,5.0,5.0,5.0,0.0
1325525580.0,5.0,5.0,5.0,5.0,0.0
1325525640.0,5.0,5.0,5.0,5.0,0.0
1325525700.0,5.0,5.0,5.0,5.0,0.0
1325525760.0,5.0,5.0,5.0,5.0,0.0
1325525820.0,5.0,5.0,5.0,5.0,0.0
1325525880.0,5.0,5.0,5.0,5.0,0.0
1325525940.0,5.0,5.0,5.0,5.0,0.0
1325526000.0,5.0,5.0,5.0,5.0,0.0
1325526060.0,5.0,5.0,5.0,5.0,0.0
1325526120.0,5.0,5.0,5.0,5.0,0.0
1325526180.0,5.0,5.0,5.0,5.0,0.0
1325526240.0,5.0,5.0,5.0,5.0,0.0
1325526300.0,5.0,5.0,5.0,5.0,0.0
1325526360.0,5.0,5.0,5.0,5.0,0.0
1325526420.0,5.0,5.0,5.0,5.0,0.0
1325526480.0,5.0,5.0,5.0,5.0,0.0
1325526540.0,5.0,5.0,5.0,5.0,0.0
1325526600.0,5.0,5.0,5.0,5.0,0.0
1325526660.0,5.0,5.0,5.0,5.0,0.0
1325526720.0,5.0,5.0,5.0,5.0,0.0
1325526780.0,5.0,5.0,5.0,5.0,0.0
1325526840.0,5.0,5.0,5.0,5.0,0.0
1325526900.0,5.0,5.0,5.0,5.0,0.0
1325526960.0,5.0,5.0,5.0,5.0,0.0
1325527020.0,5.0,5.0,5.0,5.0,0.0
1325527080.0,5.0,5.0,5.0,5.0,0.0
1325527140.0,5.0,5.0,5.0,5.0,0.0
1325527200.0,5.0,5.0,5.0,5.0,0.0
1325527260.0,5.0,5.0,5.0,5.0,0.0
1325527320.0,5.0,5.0,5.0,5.0,0.0
1325527380.0,5.0,5.0,5.0,5.0,0.0
1325527440.0,5.0,5.0,5.0,5.0,0.0
1325527500.0,5.0,5.0,5.0,5.0,0.0
1325527560.0,5.0,5.0,5.0,5.0,0.0
1325527620.0,5.0,5.0,5.0,5.0,0.0
1325527680.0,5.0,5.0,5.0,5.0,0.0
1325527740.0,5.0,5.0,5.0,5.0,0.0
1325527800.0,5.0,5.0,5.0,5.0,0.0
1325527860.0,5.0,5.0,5.0,5.0,0.0
1325527920.0,5.0,5.0,5.0,5.0,0.0
1325527980.0,5.0,5.0,5.0,5.0,0.0
1325528040.0,5.0,5.0,5.0,5.0,0.0
1325528100.0,5.0,5.0,5.0,5.0,0.0
1325528160.0,5.0,5.0,5.0,5.0,0.0
1325528220.0,5.0,5.0,5.0,5.0,0.0
1325528280.0,5.0,5.0,5.0,5.0,0.0
1325528340.0,5.0,5.0,5.0,5.0,0.0
1325528400.0,5.0,5.0,5.0,5.0,0.0
1325528460.0,5.0,5.0,5.0,5.0,0.0
1325528520.0,5.0,5.0,5.0,5.0,0.0
1325528580.0,5.0,5.0,5.0,5.0,0.0
1325528640.0,5.0,5.0,5.0,5.0,0.0
1325528700.0,5.0,5.0,5.0,5.0,0.0
1325528760.0,5.0,5.0,5.0,5.0,0.0
1325528820.0,5.0,5.0,5.0,5.0,0.0
1325528880.0,5.0,5.0,5.0,5.0,0.0
1325528940.0,5.0,5.0,5.0,5.0,0.0
1325529000.0,5.0,5.0,5.0,5.0,0.0
1325529060.0,5.0,5.0,5.0,5.0,0.0
1325529120.0,5.0,5.0,5.0,5.0,0.0
1325529180.0,5.0,5.0,5.0,5.0,0.0
1325529240.0,5.0,5.0,5.0,5.0,0.0
1325529300.0,5.0,5.0,5.0,5.0,0.0
1325529360.0,5.0,5.0,5.0,5.0,0.0
1325529420.0,5.0,5.0,5.0,5.0,0.0
1325529480.0,5.0,5.0,5.0,5.0,0.0
1325529540.0,5.0,5.0,5.0,5.0,0.0
1325529600.0,5.0,5.0,5.0,5.0,0.0
1325529660.0,5.0,5.0,5.0,5.0,0.0
1325529720.0,5.0,5.0,5.0,5.0,0.0
1325529780.0,5.0,5.0,5.0,5.0,0.0
1325529840.0,5.0,5.0,5.0,5.0,0.0
1325529900.0,5.0,5.0,5.0,5.0,0.0
1325529960.0,5.0,5.0,5.0,5.0,0.0
1325530020.0,5.0,5.0,5.0,5.0,0.0
1325530080.0,5.0,5.0,5.0,5.0,0.0
1325530140.0,5.0,5.0,5.0,5.0,0.0
